agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b
gene578	50.3945019104331	779.474193251517	1395.51042870071	524.175322276853	819.626832499666	725.736104008249	1230.01996982402	753.630702917178	552.625731025355	1143.54293656017	680.058020704595	1006.64185673785	1303.29526578878	759.253763783419	1036.23949925102	815.638424419659	780.128284723126	779.53856576289	610.008669253061	709.364790776567	758.407062255754	374.432456875088	364.539099068809	251.969713549448	463.306045153989	133.249125616427	506.891856519682	920.982335312764	319.776883401308	432.867362875567	628.530455060329	964.151432618807	576.371798817255	767.82051850318	616.950770541776
gene58	5.07140983785506	27.4996573817553	228.343183315723	149.021983486249	187.090249652901	269.818840238216	144.185051832052	192.721673273545	137.323759757067	384.043116655581	153.626820462491	155.109091859047	145.436636071988	188.682060462931	147.773826732173	191.509343477929	128.06899312747	199.25269983749	289.678472453775	204.819267056656	188.847930002238	0	0	352.994850312412	205.375108314761	95.0773647151283	195.511777999466	143.518191061556	83.2107589065768	303.368508814431	127.970523189442	287.388339277487	271.726451736285	205.493137613736	213.86175868824
gene580	932.149787762944	1638.88224675391	984.044194751489	1191.39354128663	827.600440506724	1017.96879787445	426.00961200186	364.272592440616	364.472460016195	334.92486046074	386.137353466446	377.580070311194	353.754027405506	355.537768315099	348.582675686257	383.776140050266	169.279694216742	224.87115313405	236.256977203746	224.06869920359	223.85061354991	316.006952820865	178.671036905817	304.803688794351	281.720738810765	260.173873180112	281.626599028479	382.450842116328	421.747113035226	170.503794518403	245.673749835924	531.319142796507	560.286475088343	580.650797620471	423.306113259083
gene581	771.081982574091	319.835274621647	284.13104836359	172.301463706062	491.869426117349	276.319904911947	976.763101511825	937.457316775682	1002.97309979829	699.885940775158	782.559373144165	917.125495339612	597.433482970779	717.171845354511	653.185800783462	670.205255631029	614.187911423449	837.813730223858	519.200961711944	584.340731095182	536.715224160266	517.196644125699	356.246879057032	720.512836060875	442.162282498528	628.011091959714	556.642903344402	1210.24035376916	977.563063835885	435.919418755707	627.341142963979	752.900909421826	606.078039522035	953.852271656621	540.73555985215
gene582	1465.27627591783	956.832192321244	1867.94283629782	916.849046343709	1215.77285422653	1150.82930172612	2258.10273924143	1917.6364060929	1868.92891539755	1766.51677025332	1474.76895403637	1763.29023099845	1829.78408380286	1514.20771674772	1523.8697546902	1481.24330290645	1964.56848976232	2231.5023180153	1877.39932293254	1680.56862639446	1702.98797086931	2005.90528595016	1961.72431686201	1248.38610330081	2038.37102188946	2371.37924553066	1898.13313824137	2063.36392477219	1474.87377596342	1721.62674313881	1156.88988554339	1781.46174831237	1606.74148729568	1459.2822451734	2037.01224423645
gene583	1818.94038481865	631.682866700946	254.403850201946	254.040047537673	483.999691925632	499.921921601123	336.769711732414	412.840292993138	306.917357468243	375.580369853169	388.957752438381	472.630085997054	592.330908223845	387.614729293328	333.776316660259	463.39294727798	394.828949152486	254.697089905316	379.909050555716	273.918255586291	319.938102172498	116.170701934306	210.384565430977	260.226962378197	262.357003482789	69.1877536659384	349.225374247772	146.492401504209	181.657290570696	474.12575369278	372.265853407209	527.446233752159	525.274209074316	696.635548001235	196.996330877026
gene584	1252.01771630809	1646.71526157224	1870.44286920144	1533.15916243603	1752.88669058289	1976.04714516754	1171.77674027745	1587.52963251589	1501.03196754079	1724.27120697995	1987.80497673078	2439.05651078198	2009.89568326027	2174.26568926534	1615.4620802316	2008.67500993092	2206.03989280027	2080.7762408346	2236.66638738723	2312.99187376158	2113.43571864404	1572.23524734194	2105.78443809468	1751.4079428826	2023.45041501539	1964.9780880143	1872.14491236499	1602.59697604757	1777.85662299075	2897.2451369523	2698.05216992032	1764.70837780348	2106.20779717832	2415.04388025092	2301.33445248009
gene585	0	0	0	0	23.4648618447064	0.722213169802504	130.055559002185	67.3742435021337	91.4732617508381	106.955013058225	46.1928133442702	89.2034696077062	36.5003204784108	70.3455942812886	73.0503275604941	98.7543781045989	0	60.1809888863231	34.9455134227308	112.687943029427	119.223447027757	342.087919520835	0	0	35.9373947118477	7.06020035013329	91.9762049698304	790.171719871351	0	0	112.449345871911	140.721186818631	0	224.152302231965	0
gene586	0	0	0	0	166.098969633408	0.473952392682893	132.119932954601	0	183.705637707077	75.241608023519	101.90991809973	139.57719362147	102.442888414545	188.887149659087	98.8378694029825	90.5529337341373	98.7325627752619	56.0100292605384	39.5229737038969	55.6944732839963	89.0721010987139	357.329460489585	0	0	80.4206813968272	0	134.985615192689	0	0	0	277.163880670203	82.7480218264488	271.406208422512	0	0
gene588	0	0	0	0	0	0	0	0	0	0	0	129.065463644554	0	0	0	33.3435771126962	0	0	0	0	0	0	124.618617715644	0	0	0	1.49081073975671	0	494.051219088229	0	0	81.0828265310309	0	0	0
gene589	34.760474963763	400.062596197956	491.875616187646	685.489235565786	887.726126780011	756.104637836406	243.170204582834	462.977056731018	292.062574395108	348.608991569852	304.869072919372	366.3756431083	298.577764748787	339.562983435591	387.091804948147	333.147885774739	170.934086080178	199.762180095842	193.209096559441	213.480534517747	245.077885011132	277.102919155264	317.525278835748	282.430996350878	211.909593524954	216.322811461943	130.896837517821	167.163162311105	189.323561548909	247.169712934283	130.446472089374	248.021319060102	353.930559972139	303.241993795586	391.955335229553
gene590	1683.44745705744	369.254387834661	1428.36541903326	704.106756565063	1787.2429748254	1535.08866032171	1286.68137197019	1293.91850162265	1100.81924073055	1398.455381843	1346.23398948094	1580.553041307	1466.0655725313	1623.17730779155	1624.28129101645	1699.78883359984	1582.37504069492	1565.70612571479	2236.87748454588	1872.0204696613	2040.54240255855	1230.26335856709	821.720071405651	1462.33736337909	1727.18271446488	978.840765886376	1964.99292949914	670.47384545672	665.828956264803	1473.9372790076	1375.09519204833	2054.78091576607	1230.31927116208	1549.55031230785	1356.91548512719
gene591	444.544365789818	2963.19080314834	3764.39005069936	3048.55729776935	1791.28543435622	2423.77543408274	2738.1633853401	992.078193312857	1655.90155169365	3656.84025254781	3427.41091565985	2732.69370034271	3823.54916793014	2790.38755366852	3090.77662434705	3427.59943724477	2342.96420512016	2176.75610149108	3543.96305552838	2542.44267046506	2110.02302493931	2475.80548096891	2059.24151482832	1591.37816600469	4062.24329700277	1504.42198765159	2993.55775814673	1367.45800958952	1567.2954454158	2400.94371435218	1636.38342125876	1749.5603805503	2379.21885788645	1510.82489799833	1860.84447158012
gene592	476.306274193516	796.817853557295	691.665422264092	356.384041715091	307.467043436683	378.24656172193	649.00989182337	797.012622236189	525.26265853317	757.42806154074	629.406704167524	763.21563486493	644.559603105992	638.849930063812	622.663126540861	673.859521579459	398.432643885503	616.559328352381	546.207054610411	447.395005195447	569.82233209249	589.013189882737	694.002632201727	741.651548642167	619.149016771594	464.70171783247	590.040131269835	716.401071242383	521.087317811328	506.245229061429	700.70732057967	445.767384562702	454.424250416494	613.253365360898	382.782288905178
gene593	365.229665690432	957.145020646396	858.866662325054	625.744325006474	858.393989292826	1267.43392980888	2786.19242435792	2126.20209080846	2649.07191183302	1793.64727404943	2304.7972849047	2635.2519857761	1221.53061472887	1714.95103262298	1474.45686223345	1583.57003753708	898.857353999286	1160.32942282052	785.388935608761	1039.94409211278	986.557950826894	1133.14713997909	833.072071379662	575.190640214945	569.58718535665	693.505483804465	963.029423056534	1561.26782925585	560.376240673703	1389.89390494299	1737.477481999	1596.75992579172	960.927738659485	928.190094498282	1822.4646763028
gene595	1150.75243970816	3023.04888037625	2295.45043477286	2194.42728888387	2279.19677725196	2407.22375178058	880.11465901203	457.626988499022	636.207200497077	1335.43709338635	1877.87167203167	1653.25833016071	1677.11649433333	1777.63708632867	1452.82006855296	1723.41625416722	970.307923646292	1318.84008964251	1136.64236593575	1257.05579927544	1129.07176518768	1264.0752616416	1479.28990589921	1283.59721680504	1259.3003979237	653.858523506319	977.4003870379	969.042253215595	591.435370125384	824.122478249753	848.489539561569	863.428186589362	1053.8109908758	895.724659175363	1036.02161283963
gene597	0	0	0	0	0	0	84.2581903251616	63.3994105317508	304.330597233001	34.4952826693297	43.6219707753852	49.8024430584695	31.6802100309856	42.1620210622546	33.9329215061165	11.8363001873424	7.31534399290891	29.4431220844871	0	3.40620312725728	42.6350610856289	63.156259987469	0	0	0	0	0	0	0	0	0	3.92672166967165	89.5718140778267	46.0329844819393	91.7790151235687
gene598	2805.84869643202	4120.13267082348	2399.24857862101	2656.08330248324	2609.90405647034	2382.46682677801	1526.8543608435	1235.16288442697	2187.70535160055	2362.97405201826	2229.04596562859	2734.84251880679	2218.92059171826	2017.92506565068	2069.94514426591	2247.81323908857	1862.86518587641	1775.54471777593	1996.5470425995	2267.50531442122	1734.70451414221	1725.67238661142	2376.43994081558	2832.29161733225	1976.6142680213	2626.39453024958	2340.72153561051	1328.21631404651	1799.17959309763	2092.37986513394	2225.75794458205	1968.27595156325	2530.753818419	1685.2796683376	3668.78386639703
gene599	473.805678764483	348.457066833221	229.166195644893	331.144125217575	202.613559642695	298.811595521867	145.728953321313	112.475388255976	266.473929833433	112.155785363382	149.451717445694	186.491158681379	194.408296588095	122.993855381607	177.256459094433	113.045522588938	203.433066130076	122.381372251208	155.786585624871	162.796141076319	98.567490873489	51.4168509340407	187.691441710272	349.180083036308	178.440114867784	107.178120224326	138.61443957325	0	93.8012191310502	245.835471005625	0	131.149983945641	239.70503166185	227.549283559156	247.461255413629
gene60	10140.0408052026	2485.71417733524	5830.81324054402	3323.09434678397	3243.2762300412	3085.86433816386	2876.85933752672	2751.19238466299	2198.87245726408	1526.18885513878	1922.5808537992	1862.79642993569	2787.60158549508	1606.7606992173	2351.13027956192	2650.1144724726	3039.85738731195	2466.72709661821	4703.20631955943	3031.96972344127	2772.04586448627	687.008079413258	1730.82115649786	1254.95633192964	2399.03322712289	0	2396.62909665852	2638.66732069034	1663.39841154958	2593.74677020168	3104.15354314745	5690.76752872276	4808.43955270861	5214.13141696557	4890.53580867608
gene600	0	6.18899876143132	323.956834118354	88.1264540897598	0	94.6036711391185	6.1682498819166	0	3.40229499288224	0	0	31.6707088126694	29.5248548528023	0	39.5567612064251	23.4145213269919	32.073180715898	59.8651158681914	45.0342207144736	48.7593189831158	55.462129394176	0	72.3461733301107	0	37.1027746003299	0	63.2121691187078	0	0	0	0	74.3962086430419	59.8044742587899	34.3928898768159	0
gene601	0	0	0	0	0	0	17.8239576217457	0	0	0	31.2968215771695	0	0	0	3.63612964575021	28.5125647757745	0	0	20.3269716074548	27.114386138339	0	0	0	0	13.7044975676199	0	38.461586598673	0	0	0	0	111.414182840817	30.4444643626747	36.5590385550224	0
gene602	1069.73086922142	837.217269295785	966.781423452734	947.159787988948	690.128414219201	1068.05266744794	1069.3268817669	792.554471802075	889.357216737336	652.495955398359	787.171371181752	763.310610146498	930.39731977753	849.139259325076	843.364030146308	820.151716650024	506.375150913036	340.743335723129	389.328987678853	462.592138891721	636.216191696918	398.59659409244	678.260751149726	800.160852760004	579.176659727443	314.511847994851	980.155476260119	997.230541472596	1169.98280881602	219.021882915379	384.085342171079	1043.44633743808	925.212675309474	881.904734159994	955.701029512971
gene603	1136.62543710391	1256.74450461108	516.796005832596	354.37511721982	319.663275597541	326.482155729772	638.694928351806	1000.49014952165	940.953843164897	524.841077796917	619.413230280558	740.503048493213	406.404937265907	483.315422301257	573.696650388415	570.253583072235	418.505644628807	443.085942878626	331.425010315188	509.510565256233	456.602278867976	341.198064912187	293.124841103178	811.560978858652	240.809458785567	434.857331910509	297.280221829573	451.71558650217	290.941388046394	582.38744419116	720.017538505587	620.015811221603	618.515254380372	545.184596307309	527.274397876933
gene604	803.177398797396	23.1106097753737	1326.54368736678	120.499766469453	330.718419944864	344.410471896041	427.566017721815	528.781969656917	337.61991588382	282.778496081374	211.075791268434	290.805452661089	306.294853032093	370.514978873034	263.935869184018	316.466155539932	307.325729302096	455.074799614194	333.148309758958	415.1804771799	402.108194647161	151.567505367546	158.005550419362	362.339767667621	287.878725474073	120.301971680366	315.942494501218	467.155177448223	349.219531721479	793.662606181527	482.559285464007	580.435458099649	338.752070193381	594.684835986575	650.18876571111
gene605	52.2055935171694	189.503868639124	595.13375439217	385.406195266073	293.871987143066	483.128077977193	528.718057916975	577.98464181194	451.078621335794	225.585291155053	473.449041553384	432.197337332478	345.170757373645	362.175515189128	413.538015808636	443.74335388404	407.303584063719	344.739259495351	315.388125785827	402.22237321794	250.201016309965	559.729414289959	400.730972958451	211.69663738248	362.332065618835	358.727057790187	278.802904240035	432.605405648636	430.129896105948	335.49328797888	188.486890500653	451.371303869092	232.934051300846	415.823945876829	489.93904766932
gene607	651.352958419166	576.294111958039	922.472721569271	467.711416541017	532.301842090126	676.028536081582	844.310466097137	895.891051108753	635.880468743761	942.369385830581	586.23819188747	533.449182526401	440.355899593863	558.609511058061	910.502271483925	1069.07262342191	1110.15280734568	972.155521986822	908.158060408827	805.330094133939	1343.30557414574	507.901545317078	505.137440088083	885.19141073603	652.713148039955	620.293810856734	531.915354745917	212.465698717082	598.55442196911	1099.59636046006	1324.47179612779	1090.37080337183	547.77922369015	1126.90868778437	330.294352249572
gene608	317.025084383619	38.6518875494032	718.956238442222	678.574027085194	381.911982757312	771.179740695871	1155.18455723426	1592.84732663047	1498.36699651016	1171.77514687542	409.966097678048	552.741514550478	404.191213021685	667.565333485698	728.01486759777	572.321946879566	346.909202221103	194.555242029434	343.568369500911	290.711681439807	367.045267768311	8.03257896835159	197.40007932268	352.117534123111	194.186782596974	199.730367282186	180.718392920776	43.8447983893158	0	277.068666092406	202.829436608489	623.229800199694	181.86932782585	250.609623151147	468.378593727692
