agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b	invert	module
gene991	814.317061269272	354.899523673129	699.105839085798	569.461780309639	530.793917285645	724.344539791915	443.272464171957	492.890608303175	472.213854310385	526.092370504112	423.268648009829	383.241495448009	347.31225823758	460.550871961263	3589.57305849632	3718.3378737577	5154.51165017693	7374.82278712951	6954.86466144803	5574.7523628413	5315.08194914482	2919.38937858589	3093.47198998625	1956.74280131665	5762.3513238639	2907.71702759592	2198.78814896843	1575.1435785204	1624.28337738484	988.902619325792	1080.32840977394	1763.49990710112	787.059983353199	2330.28527735527	979.681719552411	FALSE	red
gene1014	1415.01736878916	1662.15227702596	2054.30422384706	1715.49528742921	2692.67196930128	2553.83309603077	704.766869026642	1033.14861345631	955.860413004741	1583.98550300249	2025.86884928644	1672.97853946244	1336.57370953943	1405.08303690059	1225.81772990809	1233.17307029244	1581.28096436586	2057.56536767113	2405.00519125214	2304.26644100203	2197.7718065625	2722.83618822553	2760.98446861725	3849.47736240691	3968.2483780034	2569.586589299	5118.28679607855	4290.79951160477	3141.41211594829	1096.84809654292	1792.38978007813	996.66540326572	2272.48071381912	1043.28478243593	1595.60724127803	FALSE	greenyellow
gene179	31.2190178066412	112.098029965423	383.220697948599	600.531093456753	728.098064331993	458.656990227329	1188.78805787669	1753.4768781812	1190.97703508873	1520.94673148885	1802.34952243496	2038.09925454207	794.831090876972	756.403298951447	467.533759347856	657.716472145994	938.613720872151	1390.81124085055	1316.42761844352	1158.50989152384	829.951124103271	1722.97277979216	1859.28522548853	1149.36029841059	2170.80508006487	2517.59531853484	2940.41206449359	2101.04968731336	1250.16574079628	289.736172872755	402.708922786102	395.97344481732	423.449689775508	458.441751405737	607.317365803901	FALSE	greenyellow
gene432	1973.52100503832	1930.5356812425	4686.1103202334	5241.05729259164	24105.203805998	24454.7147228272	16866.1007195023	30550.3669331145	14979.311056154	22279.5805521869	20579.1364521577	23656.0071306872	13742.8477817	15167.136811971	9139.66213791929	15051.3912432525	26797.3850217354	30721.9249024453	41825.402218698	35353.8023997246	28224.7992596241	29933.2458203839	33859.7626285056	36942.7898368193	42629.6464237928	32252.30533968	87043.2807480936	80926.6065807345	40937.6209695449	13047.227684094	11573.8738237143	13225.789139533	14035.1914624901	11039.3478692819	12573.1218851027	FALSE	greenyellow
gene620	1053.34825926517	1439.17455643191	1761.86871617177	2149.81937337738	4943.37695326334	4789.80358301355	3758.09756815683	4054.18425208218	2964.02706165748	4022.78422322781	5910.56185174566	5282.91394442216	3302.35060986381	3548.53259883327	2416.74657390391	3043.30361026106	4055.34334232998	5210.35583166843	5861.64922394718	4536.66089060961	3846.81000824332	7302.64902707399	7952.17244126159	5666.66023084065	10553.7455998863	7950.30363830093	13008.5103231014	8876.66109636846	6952.60503521383	1627.34061408981	1719.18803502505	1908.07221601777	2797.89684920407	1824.76281544501	3140.53882201622	FALSE	greenyellow
gene874	2888.94256863539	1183.62366120205	3970.95271905737	5851.89544399588	3404.93760680584	3464.76206526511	4424.8381117206	3694.95124455638	4211.06405396556	3887.02411036731	3324.760055014	3282.35035751885	3603.95291397745	2759.04298203562	3122.98466895763	2876.79704863067	4411.5334352237	4185.08981553743	2938.75131108535	3474.62996341373	3086.84723605664	5111.11770279839	4902.80011336316	5256.00066759816	5473.05697907986	6532.11417394415	8106.42676928614	8986.36923087414	7833.00712709232	5327.93835399723	4569.58393139245	3478.58455912037	4119.93023168804	3093.38831609155	2820.05364438278	FALSE	greenyellow
gene960	2262.5389703829	1806.24113103673	2223.48103055391	2045.66561854711	1713.47758872177	1493.68372144417	1381.07430802718	1914.59160922384	1633.64786735164	2147.15025912353	2111.30349049071	1920.94083403163	2158.1198851072	2215.14755936333	2555.2141346281	2348.00348469711	1851.16225707556	1815.04358062076	1858.90269496957	2274.97810597718	2138.28225064747	1290.99495242056	1604.25210353399	1683.60181177373	1242.80016504263	849.594132913675	1139.59284462898	938.781150968265	1144.46686766611	2059.48992384198	2883.17831369514	1783.91385919834	1912.51881044893	1831.94774222449	2381.26268879982	TRUE	greenyellow
gene197	992.604701245616	1718.12348218577	867.396281034003	592.578358246951	686.241295923711	739.946888495389	582.994495821083	443.10316424194	571.233439564362	534.567788134037	652.374277118951	591.996202420083	585.248692901075	520.208746048071	545.591938781211	619.358848040542	798.505958398016	638.007859901292	155.595366015679	596.56412491371	671.956245524195	1286.31079089353	1424.93906835794	845.569156998356	290.997636999581	2214.15727647236	292.419744383182	690.20198754794	1192.2069541359	726.033175009627	319.926307973605	408.867720621505	318.375227775867	384.996724509226	381.866699920889	FALSE	lightcyan
gene29	0	0	0	0	0	0	14603.0536609831	14583.0990473628	16590.440959042	16075.7648613744	14656.7279607211	13877.6011534775	16179.6385080102	16655.8209919955	18712.6379476593	19885.6938845438	19654.0383477227	19377.3420835209	0.206668032684045	18202.651843156	15330.1646819463	45427.2112496749	37077.559247561	33655.0110297858	0.174749216023961	36922.1582310637	1.18317392987595	23773.2327445721	42657.5777342287	16264.2227234499	17306.7914777348	17992.6335979279	16728.3669853744	22155.7674424662	17123.355181507	FALSE	lightcyan
gene370	20.1353976504071	345.884732938477	777.947833424344	1094.83663300457	888.356034810501	500.736705306061	1969.36115868541	1451.67182489158	1480.26116384218	950.362615146972	1464.95760573985	1361.8781265718	1105.23110160313	1375.20970884864	1611.55372293365	1400.34173254842	3652.84049709744	3025.99589208796	397.648206167132	3060.71105828571	5779.51049216535	6150.37271740558	5794.64636033426	7420.25588042735	711.418893526567	12293.7616309555	585.573598596009	5106.21933099737	6417.5881489966	4159.04840473363	3479.2142445905	904.536800335514	539.225497053981	804.072038169909	371.021550499533	FALSE	lightcyan
gene384	1445.77357742653	1986.94887403813	1041.2576218202	964.209225980958	1325.10373040984	1284.58658139721	5722.32060967258	4065.88102842179	4567.3798787472	3055.62943104671	5669.10761705647	6278.654990028	2951.77606636709	6700.44002709773	6725.53916233218	5888.36453683915	12044.3874535748	11189.6701182337	452.659865793469	10941.0642979002	13916.8019092324	14935.7451569163	16910.9700186256	15850.6680342986	434.383124969833	22173.513280722	346.960639493879	18605.5571249998	35278.3307181718	12283.5505281042	13223.8418899438	1623.948342089	913.937632802825	1509.78610026723	1367.57321399223	FALSE	lightcyan
gene827	1527.46738166183	1267.07424575693	2466.49229783253	3636.81252427703	4767.83172173624	4537.88581626075	4686.53626916482	5845.76447310585	6014.1446076358	5266.58772431059	4484.43087263688	5053.59349235541	3349.09026146734	4503.66997762114	3419.00737399289	4658.43381717477	5152.81442337828	4807.3867008812	3069.04216245379	5393.02615973065	6248.60018190843	10955.7611949867	10932.0834459278	8712.35851330773	4195.12191550686	12416.5741411426	2907.17170358623	5254.6552228378	9212.48359570202	4086.05653928738	3989.36333965254	3212.84780714554	3130.13940458226	3086.14047094763	2509.64237511212	FALSE	lightcyan
gene998	723.859584369755	137.503762964649	477.060412957388	459.568866121302	433.38826523459	508.34877312465	441.298812436821	444.848520481559	645.979161510424	475.294863630695	626.864239064297	536.724491502891	451.380782719368	776.375628738799	744.86523045011	746.161349654954	892.155207958724	773.882726764222	324.216420671488	728.611337962423	983.391670555093	1200.53394061719	1088.13772445716	1172.66098884744	396.123161495153	1017.76176069011	356.632286915861	927.655010513503	1114.50587163762	928.391932927476	374.08420380735	296.888691498825	277.617738951264	269.43665655452	532.031478294437	FALSE	lightcyan
gene542	20991.9427875063	17680.0832436414	19328.5969837061	19657.6351087559	22042.7964154662	20395.2789380767	11712.4031228301	14226.5145874329	13028.4345687363	14229.6198377595	13168.8366074561	14208.645652178	12308.5848370402	13187.1655314034	12043.1817779383	12136.7521915214	10840.3385329692	7668.0805738634	12916.0336135851	12815.4072485645	10769.0901260526	40749.4016658028	31747.6303014291	24842.9045043519	24190.5382359751	32230.5469842869	11627.6651127642	11983.3439132274	18382.3953591874	9839.64274676161	10739.5401336271	10872.3667655361	10915.1478592365	13614.2572112355	10603.2253329358	FALSE	salmon
gene714	4823.10076640623	2903.00915131278	3925.46949130253	4806.81206429352	4416.93362013548	4373.68808696936	2400.97241910584	3364.97995538524	3196.5426208106	3377.48385451094	3398.95292449411	3333.7246596102	3786.30730513222	3070.99126698663	3253.74783550375	3346.90608691659	4927.67464278339	4042.27956281556	4451.0525283437	4732.14830801619	4495.04933622125	8422.35699401265	8932.03942476879	5202.24388585415	6143.50603579639	4089.87992682755	3579.86086849753	2969.58035694113	4129.16913695886	2897.46615006723	2624.26681186567	2890.06137428764	3659.04406058896	4350.46298695425	2321.54445136223	FALSE	salmon
gene768	7863.26630041341	9071.39422641685	7113.56922007829	7181.65814929112	9025.83029933443	9740.93104233493	6220.89830611448	8595.75570654333	8857.29956407506	12841.4739562843	5004.75762796057	6132.01830010852	3635.09432716238	6249.1650343246	7033.13821664864	5576.87398441836	6553.6368100769	5500.50707449882	5013.41220756325	6909.91786018874	6514.57052680833	22800.7431542983	17758.6766321167	12414.2560498759	9947.14463505019	14839.6695063073	6726.39593219896	7974.22695484216	16910.2753377921	3882.25323023735	7195.8899822713	5385.92908389799	5519.71375618928	8210.75941246017	7092.26588395855	FALSE	salmon
gene276	7269.64982974119	7733.32351871092	4935.20186518504	4553.12535726104	5838.86973572583	6175.078695914	6172.29958948823	8776.768372467	8286.58415313001	6357.53757164892	5525.74052123721	5496.44742101935	6702.27858956975	5416.62793461653	5060.68432100244	5456.37184943826	7719.48872037923	6999.83887745496	9879.32641985468	7634.32698429775	6430.53325397652	3966.44905577048	3838.78683480157	4708.0819973934	6182.28086780075	3074.18976624999	6456.68092400843	5943.82425905772	2955.33544009073	9270.38810668618	8720.02429737335	7098.02333261578	5754.30697028397	7674.58567304753	6051.8172694314	TRUE	salmon
gene841	6109.21720512132	6420.7097956661	5461.05206819136	6585.44765625028	5387.51667235044	7044.32006806956	6835.26515457416	6353.51605552362	5311.19204553729	6574.21860346064	8967.77602137722	7997.65608168566	13273.1578567197	8573.76870681079	10683.571970023	8974.93647792613	10306.5525172848	9633.50050910604	8994.82127821111	8734.26394632762	9722.71298057951	4348.00339743199	3551.36500681888	4464.77567786451	6923.09706721388	7130.59771014621	7286.38467946578	6975.81131180627	6542.29517490115	8844.68861236608	4448.6696513833	10690.4009918113	10207.3843299147	8708.62863018535	11482.3944369338	TRUE	salmon
gene959	3661.90340409667	1925.10990321252	4113.61074807722	4804.13774941157	2276.75417920692	2392.46020028801	3059.9640370825	4005.39965645065	1531.73040841072	2403.31575461955	2907.24714746157	2095.12713793911	5152.7286485389	3004.29402515511	3726.37199089094	3370.72925675179	4976.60408823214	3369.47257666627	6970.93131933464	5046.84572672546	2977.88582341104	1537.60064987282	1107.49486878006	2359.07313832381	3807.38173665573	1885.36436316293	3504.05452358343	1984.31532713979	1704.57549728079	6793.19106976344	3877.05556044017	4729.28077216839	6547.1586557176	4080.18452458777	5865.00132417386	TRUE	salmon
gene1030	0	12.3305843556402	233.115596549906	98.6357114676553	336.747816880469	224.182901308941	363.575408934867	595.6218651537	465.421353933725	249.235078585294	391.732181642959	371.862392448068	482.307767299356	479.722274279765	680.991125573658	741.239438142297	435.284519517453	711.615065505104	455.953461406654	630.472524968878	426.27607403621	342.213364302471	200.028695442053	325.164519227175	304.821134017426	281.504688708008	291.218255400735	310.463632526174	485.000802987828	2163.56850169967	1016.66751033716	892.145097112714	557.546844059523	907.146753684709	433.858640999855	FALSE	orange
gene378	1169.17898904504	291.09324991466	410.137424088995	278.884908271319	804.253565347173	746.597895021808	1203.71956711352	1246.07749365521	1446.59755092041	1354.4612195501	1248.87932538351	1300.32713888052	1094.95639872241	1572.70798572051	1325.24522939498	1094.44733023596	1434.16796859591	1398.82317092725	1087.79680110567	1370.57545134351	1358.79186618785	307.94341801934	669.410547508597	618.006797421956	804.890970801288	364.77701809022	685.248340331584	1170.99249243211	966.615629625011	2487.99813396138	1594.99014472347	816.448525068563	444.843537817387	1102.0400820132	860.1314987007	FALSE	orange
gene452	0	2.4387730520595	226.375686127253	248.759333854633	103.140399786701	189.123958041268	132.598066514785	345.067350506637	204.059164594617	293.405194955174	225.182419399911	188.416647520025	103.544913497856	172.525268390223	155.421697299362	185.520690889766	215.511197922551	149.245383631954	177.517983292528	234.901860109372	181.087379352865	102.53255729421	122.661849267669	522.001359616918	150.522893328281	0	219.774779377021	161.041986959729	244.008307796281	623.787652745762	447.180034433427	202.209357320352	96.4789363605887	338.927609988197	239.977348522923	FALSE	orange
gene530	32.8988737548054	32.8393405803185	384.263829103647	496.367576179836	378.521009434354	622.735439592586	1101.08380906162	1116.60066750395	1189.20475546472	866.125469619266	810.927728894453	881.832086936535	765.04643907683	788.289792261655	1036.35226541273	965.377540671406	945.836957784308	709.025467618318	306.70726698994	1173.64143653168	1252.20936733077	103.186984259699	466.985790871837	1163.71548163337	212.247369800598	338.781414502181	261.330768138254	764.64016486764	444.747159673083	2509.11580402528	1697.53547091856	701.105666932182	393.678418482862	657.311480869409	1028.17881220597	FALSE	orange
gene785	742.848962707493	901.454279443221	706.871029633162	786.259185326714	831.229979022132	755.753031196508	949.206302999158	998.95742839069	1542.26556465887	1120.61579365922	1399.1665802979	1594.75785198891	1234.96578203223	1407.12408774202	1277.35899188283	1255.7827702241	1312.68110082583	1619.07628796648	1140.86316651717	1667.72561739253	1234.16677201121	838.966723322459	1073.03851401279	593.159510640572	994.951900240563	1158.85230718142	995.78073553317	1729.03545430941	804.950869975472	1666.61409101529	907.879930047344	877.230422103933	665.374901266423	1304.52717846535	890.80022410036	FALSE	orange
gene1015	2323.0240991844	1797.44563566717	1362.25609298922	1177.52837239307	1037.36372628579	1113.39925298728	880.786690887666	1062.27700147786	959.115967685853	958.74935139214	844.627180359436	806.682325132518	815.082103620777	662.707882127224	692.100247116553	735.311304644511	1011.04886004331	1025.8959676904	1303.45121055539	1136.22014053871	844.434644279538	1169.60757610886	1138.27529192865	1566.51567238525	1433.57035610718	852.112295996734	1661.13423241979	1365.3368431822	1222.24704932966	1222.58760181198	953.044100652195	1013.28469829994	1163.99278713931	1410.89408250167	977.794300996272	FALSE	darkmagenta
gene995	9989.85954707847	8296.32794170729	7197.74675161482	7373.3571829821	5267.58044785512	5115.26467173592	2051.12089620395	1812.18197786796	1764.01897352929	2805.94363400946	2671.35860225448	2344.65320370939	3050.70081877016	2816.69444632164	3264.00595403232	3136.42434115512	3878.13654188271	3704.27632841847	6029.59382090957	3740.09286729546	3579.86930215525	6990.02885889281	7436.36208078485	7394.95313154477	6420.45867602959	4990.14960747421	6531.24355631666	4229.14008835887	4273.56354030421	4013.31555293647	4918.54967259943	4452.24205098126	5979.43535016077	6836.93245160528	5388.94045561631	FALSE	darkmagenta
